ID,Age,CustomerSince,HighestSpend,ZipCode,HiddenScore,MonthlyAverageSpend,Level
3582,28,4,33,91330,3,1,2
3583,49,25,65,92354,1,0,1
3584,30,3,33,95112,4,1.5,2
3585,63,37,15,92121,1,0.8,2
3586,45,18,45,92037,3,1,2
3587,40,15,132,94131,2,3.9,1
3588,28,4,29,94080,3,0.1,2
3589,62,38,65,91768,1,0,2
3590,38,12,52,92807,2,2.4,2
3591,32,7,64,92630,2,0.1,1
3592,58,32,73,94109,2,2.3,3
3593,33,3,20,94704,1,0.67,3
3594,60,34,44,90018,2,0.3,1
3595,34,8,79,95616,1,2.5,1
3596,38,14,104,90025,2,1.8,2
3597,44,20,88,94720,1,4.7,1
3598,56,26,51,92028,3,2,3
3599,37,11,61,95120,3,0.9,2
3600,45,19,23,93101,2,0.1,3
3601,44,20,38,90018,2,2.1,3
3602,37,13,75,94305,3,2.6,2
3603,47,21,42,95841,4,0.1,1
3604,51,25,45,92407,4,0.1,1
3605,63,38,59,92612,3,0.5,2
3606,61,31,130,92333,2,2.6,3
3607,43,18,9,96145,2,0,3
3608,41,15,62,90401,3,0.9,3
3609,59,35,202,94025,1,4.7,1
3610,29,5,162,94022,1,4.3,1
3611,32,6,93,90029,3,1.6,1
3612,64,39,145,92705,1,0.9,1
3613,50,25,99,90245,1,4.6,1
3614,35,11,148,92672,1,5.8,3
3615,34,10,154,94583,3,5.4,2
3616,58,34,149,95616,2,6,1
3617,41,15,69,92507,1,1.5,3
3618,37,11,30,94304,2,0.3,1
3619,35,8,48,92697,2,1,2
3620,45,20,42,94703,1,0.3,3
3621,53,29,132,95020,2,0.3,1
3622,53,27,81,91730,3,1.7,2
3623,54,29,60,94901,4,3.8,2
3624,28,3,45,91105,4,1.7,2
3625,58,28,70,92028,1,1.4,3
3626,47,21,71,92037,4,2.9,1
3627,24,-3,28,90089,4,1,3
3628,27,1,83,90034,2,0.2,1
3629,42,18,131,94949,1,3.4,1
3630,50,26,82,95051,1,0,1
3631,41,16,79,95020,1,4,3
3632,46,21,51,90089,4,1.9,3
3633,46,20,111,95307,2,6.3,1
3634,51,25,93,90048,1,0.3,1
3635,59,35,73,90009,4,2.3,3
3636,58,33,24,95616,2,0.5,2
3637,37,11,64,96094,3,0.9,2
3638,39,14,104,94608,3,1,1
3639,47,22,38,92866,4,1.9,3
3640,51,26,191,94063,1,8.1,1
3641,64,34,53,95821,4,1.67,3
3642,59,35,74,94402,4,2.3,3
3643,55,29,21,92704,4,0.7,3
3644,57,32,80,92606,3,1.6,3
3645,59,33,41,91711,4,2.5,1
3646,42,17,79,92103,1,3.7,3
3647,34,9,141,92056,3,6.9,2
3648,41,14,32,91605,3,1,2
3649,43,13,38,95616,3,2,3
3650,53,29,85,92691,3,1.8,2
3651,47,21,93,91604,2,0.8,3
3652,49,23,140,90504,1,1.9,3
3653,35,9,69,94704,4,2.2,2
3654,52,27,32,92521,2,2,2
3655,53,28,61,94061,4,0.9,1
3656,48,22,125,90086,1,2.4,1
3657,35,8,30,95014,4,1,2
3658,52,26,104,94025,2,2.4,2
3659,60,35,24,92612,1,0.1,1
3660,33,7,22,94002,1,0.4,2
3661,38,12,59,93401,2,2.4,2
3662,29,4,120,94553,1,4.1,2
3663,35,9,164,94305,2,0,1
3664,26,2,60,94111,4,1.6,1
3665,48,24,43,91791,3,1.9,2
3666,43,19,70,91711,3,2.33,1
3667,60,35,51,94143,2,2.8,1
3668,27,3,59,94590,4,1.6,1
3669,38,13,129,92037,4,0.3,3
3670,40,15,22,95616,2,1.4,2
3671,38,14,29,94402,4,0.4,2
3672,50,25,18,93106,1,0.4,3
3673,38,13,65,91320,3,0.5,3
3674,34,9,65,95134,4,1.3,1
3675,42,16,38,93437,1,0.2,1
3676,60,34,110,92126,2,2,1
3677,62,37,22,95818,1,1.5,2
3678,59,33,43,94234,2,0.3,1
3679,49,25,30,92093,4,0.6,1
3680,49,23,134,90095,2,6.3,1
3681,36,11,32,90064,3,1.3,1
3682,33,9,139,95054,1,4.3,1
3683,43,17,45,95051,2,0.7,1
3684,53,27,62,95070,3,3,2
3685,57,31,51,92093,4,1.7,2
3686,53,27,93,94588,1,0.8,3
3687,60,35,122,92521,1,1.3,1
3688,34,10,45,93943,1,1.33,1
3689,51,26,179,90245,1,8.1,1
3690,36,12,64,94708,3,2.8,1
3691,63,39,41,95449,2,1.1,1
3692,37,13,58,95211,2,0.6,3
3693,57,33,64,94132,4,2.2,1
3694,52,27,28,93117,3,1.7,2
3695,38,8,21,92037,1,0.67,3
3696,61,35,60,90272,1,2.8,2
3697,31,5,78,94309,2,0.2,1
3698,39,13,59,95616,3,0.5,3
3699,38,12,59,96001,3,0.5,3
3700,46,22,83,94501,4,1.4,2
3701,48,22,128,94608,1,5.7,1
3702,58,33,95,90503,1,2.6,1
3703,50,25,160,93108,4,4.3,3
3704,67,41,78,94301,4,2.4,3
3705,36,11,184,91304,2,5.1,2
3706,30,4,30,91770,3,1,1
3707,58,33,51,94305,2,1.6,3
3708,43,18,35,92647,1,0.6,3
3709,31,1,74,92116,4,4,3
3710,37,11,43,92521,4,1.2,2
3711,49,22,23,90032,2,1,2
3712,27,1,20,94720,4,0.4,1
3713,50,25,112,92154,1,0.6,1
3714,46,20,74,90064,3,0.7,2
3715,49,23,65,94720,2,0.4,3
3716,29,5,124,92037,2,0.2,1
3717,55,29,65,91773,3,2.5,1
3718,61,37,73,94550,3,2,3
3719,45,19,8,92833,2,0.1,3
3720,33,8,53,92126,3,2.3,1
3721,63,39,131,92521,3,2.6,3
3722,32,6,13,91040,4,0.3,1
3723,42,17,60,93118,1,2.4,1
3724,51,27,45,94022,1,1.6,2
3725,44,20,39,93108,2,2.1,3
3726,33,6,78,94305,4,2,2
3727,39,13,43,94304,3,0.5,3
3728,56,30,31,94117,2,0.3,1
3729,28,3,118,91902,3,2.4,2
3730,43,17,82,94040,3,0.1,1
3731,30,6,112,92093,3,2.5,1
3732,34,8,10,92867,1,0.4,2
3733,26,1,18,92521,2,0.9,3
3734,58,32,72,94105,3,0.3,2
3735,43,19,72,95193,4,0.2,3
3736,40,14,78,91103,1,5.2,1
3737,54,30,78,96001,3,1.8,2
3738,44,19,30,91423,1,0.5,3
3739,54,28,45,95008,3,1.4,1
3740,39,14,80,90502,2,0.4,1
3741,59,35,174,92660,1,4.7,1
3742,53,29,51,92152,2,3.2,3
3743,32,8,181,94596,1,6,1
3744,40,14,78,94720,4,1.4,2
3745,54,29,79,90025,3,1.6,3
3746,27,3,119,90640,1,5.4,1
3747,63,39,49,93943,4,1.2,2
3748,26,0,83,91360,3,3.9,2
3749,33,7,100,94025,1,2.7,2
3750,43,19,70,90095,3,2.33,1
3751,57,32,52,90266,3,0.5,2
3752,26,2,12,94591,4,1,1
3753,55,30,82,93003,4,1.3,3
3754,30,4,34,95351,2,0.3,2
3755,63,37,112,93106,4,2.4,3
3756,55,25,42,94115,3,1,3
3757,35,11,83,92122,2,2.2,1
3758,45,21,142,91101,1,1.4,2
3759,47,23,199,94720,2,6.67,1
3760,31,4,29,92093,4,1.5,2
3761,56,26,70,91107,3,1.4,3
3762,49,24,25,95831,2,0.7,3
3763,53,27,84,95616,2,1.1,1
3764,62,36,81,95051,3,4.4,1
3765,63,37,15,94720,2,0.4,1
3766,26,0,54,94706,3,0.3,3
3767,59,35,108,90245,4,3.8,2
3768,40,16,83,95819,4,2.67,1
3769,42,16,62,94309,1,0.7,3
3770,29,4,134,90095,2,3.3,1
3771,40,16,75,94306,3,2.33,1
3772,31,7,109,91711,2,2,2
3773,35,10,152,94112,2,3,1
3774,62,36,83,93940,4,2.4,3
3775,51,26,52,92521,4,1.8,3
3776,32,6,31,90275,2,2,3
3777,27,3,135,93108,3,2.7,3
3778,62,37,98,94706,1,0.9,1
3779,66,41,14,95814,4,0.6,2
3780,53,27,64,93407,4,2.6,1
3781,49,25,109,92780,2,6.8,1
3782,65,40,118,94104,1,1.3,1
3783,30,5,80,91311,4,2.2,2
3784,60,34,51,90028,3,1.4,3
3785,30,6,115,94611,4,3.8,2
3786,54,28,83,95841,1,2.4,1
3787,54,28,90,91301,1,0.3,1
3788,37,12,28,95616,4,1.7,1
3789,32,7,82,95616,2,2.5,1
3790,51,27,24,94301,3,0.4,1
3791,46,22,71,92029,2,1.7,1
3792,41,17,80,91330,1,0.3,1
3793,62,36,109,92709,4,1.7,3
3794,54,28,140,91711,1,2.9,1
3795,52,27,39,92612,4,0.2,2
3796,51,25,39,94010,1,1.2,2
3797,24,-2,50,94920,3,2.4,2
3798,61,35,31,92521,2,0.3,1
3799,55,25,35,93943,3,1,3
3800,37,11,44,93109,4,0.2,1
3801,64,38,35,93955,1,0.5,3
3802,34,8,20,95616,2,0.3,1
3803,31,7,10,95616,4,0.7,2
3804,42,18,83,96001,4,2,3
3805,47,22,203,95842,2,8.8,1
3806,29,5,84,93109,3,0.8,1
3807,34,8,41,92096,4,0.8,1
3808,36,11,164,95051,2,7.8,1
3809,34,10,152,90089,2,6.5,1
3810,26,2,62,94080,4,1.6,1
3811,48,24,12,94707,4,1,1
3812,47,23,28,94061,4,0.6,1
3813,39,13,52,94720,1,2,1
3814,62,37,19,91343,3,1.3,2
3815,34,9,35,94304,3,1.3,1
3816,43,19,28,95053,4,0.3,1
3817,55,30,70,94904,3,2,2
3818,65,40,140,92093,1,0.9,1
3819,26,0,102,94305,4,2.3,3
3820,57,27,50,93950,4,2,3
3821,32,7,61,94102,3,2.3,1
3822,35,9,188,92220,2,3.7,2
3823,63,33,178,91768,4,9,3
3824,49,25,44,94708,4,0.9,2
3825,23,-1,12,95064,4,1,1
3826,30,6,69,94305,4,3.4,1
3827,43,19,132,90089,1,5,1
3828,39,14,128,93943,2,3.9,1
3829,31,6,44,95616,4,0.8,1
3830,65,39,44,92038,1,0.5,3
3831,34,8,34,92130,2,2,3
3832,37,12,132,90089,2,3.9,1
3833,62,38,158,90230,2,2.1,1
3834,33,9,83,93943,1,0.1,1
3835,48,22,28,94720,1,1.4,3
3836,33,9,131,90065,3,2.2,3
3837,45,19,31,95616,3,0.5,2
3838,44,19,40,92350,4,0,2
3839,37,11,71,94501,2,1.8,1
3840,31,5,42,93010,2,2,3
3841,56,31,35,95211,3,0.1,2
3842,30,4,81,94305,2,0.2,1
3843,61,35,91,95136,2,2,1
3844,32,7,129,94720,4,5.2,2
3845,51,27,75,95828,1,2.7,1
3846,26,1,54,94061,4,0.6,2
3847,31,5,43,94720,1,1.5,1
3848,43,18,94,94110,4,1.1,2
3849,57,32,84,93106,4,1.3,3
3850,42,18,34,92653,1,2,2
3851,48,23,15,94061,4,0.8,1
3852,46,21,99,90277,2,3.8,3
3853,33,7,15,92152,1,0.4,2
3854,45,21,83,94105,4,2,3
3855,31,6,83,94720,4,1.8,3
3856,42,18,143,95630,1,1.7,1
3857,56,30,81,90401,4,2.6,3
3858,63,39,39,91711,1,1.9,2
3859,42,18,158,92124,2,0.4,2
3860,50,24,62,90245,1,1.4,3
3861,31,6,64,92121,2,0.1,1
3862,65,40,29,90025,1,1.5,2
3863,60,34,64,94104,3,2.5,1
3864,34,10,21,91770,4,0.7,2
3865,62,32,142,95112,2,2.8,3
3866,56,30,64,93105,3,2.5,1
3867,51,25,40,91401,4,1.8,1
3868,44,19,61,94080,3,2.7,2
3869,41,16,44,92037,1,0.3,3
3870,43,16,78,95670,3,2.67,2
3871,25,0,25,94596,2,0.9,3
3872,40,16,125,91304,2,1.9,1
3873,53,29,63,94720,2,1,3
3874,54,30,54,94550,1,1.6,3
3875,36,12,92,94709,2,0,1
3876,26,2,119,95351,2,0.6,1
3877,35,11,40,91784,1,2.4,2
3878,29,4,41,93105,1,1,1
3879,35,11,81,92064,2,0,1
3880,28,4,101,95136,3,2.5,1
3881,48,24,25,90024,4,0.5,2
3882,46,20,55,91016,1,1.5,2
3883,31,7,43,92646,1,2.1,3
3884,40,16,98,94534,2,1.8,2
3885,27,1,112,91330,4,2.3,3
3886,32,2,69,93943,4,4,3
3887,67,43,79,95616,4,1.7,2
3888,24,-2,118,92634,2,7.2,1
3889,45,18,81,95133,3,2.67,2
3890,26,0,19,93014,1,0.1,2
3891,42,17,139,91101,2,2.9,3
3892,65,40,63,94701,3,0.5,2
3893,59,33,102,91763,2,1.4,1
3894,30,5,40,92521,4,1.7,2
3895,32,6,44,92886,1,0.3,1
3896,36,12,59,94104,3,2,1
3897,48,24,224,93940,2,6.67,1
3898,56,31,64,90245,2,2.3,3
3899,44,20,129,96001,2,3.3,1
3900,60,34,43,92697,1,1.4,1
3901,51,27,12,92834,3,0.4,1
3902,34,10,53,94107,3,2.6,2
3903,45,21,39,93305,2,2.1,3
3904,47,23,65,93943,1,0,1
3905,29,5,18,94122,1,0.4,3
3906,52,28,55,94596,1,1.6,3
3907,61,35,60,90245,1,2.5,3
3908,40,14,42,91330,2,0.3,1
3909,24,0,44,90638,3,0.1,2
3910,33,7,111,90245,2,1.3,1
3911,33,8,62,94596,1,1,1
3912,52,26,44,94025,2,0.8,3
3913,40,14,69,95348,1,1.5,3
3914,45,20,62,92064,3,0.8,3
3915,27,3,35,94080,1,1.8,2
3916,38,13,91,92037,1,2.8,1
3917,50,26,12,92121,1,0.2,1
3918,41,15,89,94608,3,0.1,1
3919,60,34,65,90024,4,1.7,2
3920,64,34,179,90024,2,4.5,3
3921,34,8,82,93106,2,1.5,3
3922,30,6,48,95812,1,1.2,1
3923,31,4,20,95616,4,1.5,2
3924,41,15,91,90502,1,2.8,3
3925,61,37,122,94609,2,6,1
3926,42,18,22,90717,1,1.4,3
3927,48,23,43,94301,2,1.3,1
3928,59,34,38,90291,4,1.7,1
3929,57,33,61,92115,3,2.67,1
3930,37,13,33,91773,4,0.4,2
3931,53,27,145,95605,1,2.9,1
3932,53,27,170,95003,1,1,1
3933,26,2,55,94305,3,0.7,2
3934,39,14,40,91302,1,2.5,3
3935,35,11,68,94923,2,0,1
3936,59,33,53,90034,3,2.5,1
3937,43,18,63,95616,3,0.8,3
3938,39,15,123,91604,2,2.2,1
3939,49,24,13,95929,2,0,1
3940,47,23,12,92110,4,0.2,1
3941,41,17,53,93727,2,2.5,1
3942,57,33,79,94588,1,2.7,2
3943,42,17,89,90095,1,0.1,2
3944,61,36,188,91360,1,9.3,2
3945,56,26,62,91320,3,1.4,3
3946,29,3,123,92821,3,5.6,3
3947,25,-1,40,93117,3,2.4,2
3948,32,8,119,94710,4,5,3
3949,37,12,123,94304,4,3.1,2
3950,31,5,23,93407,1,0.4,2
3951,38,14,62,94143,1,1.5,3
3952,40,14,69,92870,3,2.1,1
3953,61,36,124,94611,2,3.9,1
3954,50,26,52,93555,4,0.1,3
3955,32,7,134,93108,2,3.1,1
3956,62,36,58,94501,1,0.8,2
3957,62,37,45,90033,3,0.5,2
3958,40,15,75,95449,4,1.1,2
3959,59,34,23,90009,4,0.4,2
3960,43,19,123,91107,3,1.3,1
3961,62,37,48,92028,3,2.2,1
3962,48,22,145,95482,1,0.3,1
3963,29,5,31,93014,1,1,3
3964,58,32,38,93106,3,2.2,3
3965,43,18,78,94025,4,1.9,3
3966,39,15,94,91941,2,1.9,1
3967,33,7,84,95051,1,2.9,3
3968,40,15,22,94306,1,0.6,3
3969,28,3,78,93108,4,0.2,1
3970,38,11,75,94305,3,2.33,2
3971,65,40,71,95060,3,2.2,1
3972,35,11,24,95616,1,0.5,3
3973,29,5,112,94998,2,4.33,1
3974,61,35,53,90064,1,2.8,2
3975,46,21,41,94305,1,0.5,3
3976,50,23,25,91330,1,0.5,2
3977,60,33,42,90277,4,2.5,2
3978,54,27,51,94309,3,1,2
3979,43,18,19,92325,2,0.3,2
3980,38,14,90,93010,2,0,1
3981,46,22,89,92866,4,1.4,2
3982,64,39,22,92691,3,0.5,1
3983,24,0,119,94566,1,1.5,1
3984,39,13,93,93555,4,3.6,3
3985,34,8,18,95741,4,0.3,1
3986,65,40,32,90095,1,1.1,3
3987,38,14,182,92152,3,2.6,3
3988,62,36,19,95833,2,0.2,3
3989,59,35,85,91330,1,3.4,3
3990,49,25,90,92709,4,1.4,2
3991,57,32,59,95014,2,3.7,1
3992,64,38,84,94571,1,2,1
3993,47,22,95,93311,2,3.9,2
3994,30,6,13,93555,3,0.9,3
3995,42,18,88,92675,4,0.8,1
3996,53,28,34,92697,2,0.6,3
3997,50,24,11,94501,4,0.6,3
3998,62,38,80,94545,4,1.7,2
3999,34,10,41,94102,1,1.33,1
4000,47,21,90,90245,2,0.8,3
4001,62,37,93,93003,3,3,3
4002,61,35,81,94709,4,1.9,2
4003,59,34,60,94015,2,2.8,1
4004,47,21,39,92612,3,0.6,2
4005,65,39,22,92507,3,0.7,2
4006,56,32,32,95827,2,0.8,1
4007,56,32,28,92130,1,1.2,3
4008,31,7,35,91745,2,1,2
4009,61,31,154,94555,3,7.5,3
4010,42,18,189,91605,2,7.6,1
4011,44,19,40,94618,4,1.9,3
4012,47,21,88,94304,2,1.7,2
4013,30,6,124,91320,2,0.6,1
4014,62,38,23,91304,2,0.3,3
4015,56,32,23,94720,4,0.7,1
4016,25,-1,139,93106,2,2,1
4017,53,28,173,91614,4,2.7,1
4018,26,0,42,92009,4,1.3,3
4019,59,35,161,94301,1,2.9,1
4020,62,36,28,95020,3,0.7,2
4021,58,32,191,93943,4,5.2,3
4022,40,14,42,90638,2,0.3,1
4023,35,5,81,94234,4,4,3
4024,51,25,175,90089,3,0.7,1
4025,41,15,82,94720,3,0.1,1
4026,51,27,53,94114,1,1.8,3
4027,27,1,142,92038,3,5.5,1
4028,46,21,42,93727,4,1.9,3
4029,46,20,64,94117,4,2.9,1
4030,31,5,90,94301,2,1.3,1
4031,58,32,44,92354,1,0.8,2
4032,42,18,29,91320,1,0.3,3
4033,59,35,93,94301,2,1.6,1
4034,54,24,69,93117,3,1.4,3
4035,35,11,82,94022,2,1.7,2
4036,34,9,180,93955,2,6.5,3
4037,46,21,13,93117,2,0.7,3
4038,52,28,72,91335,1,0,1
4039,55,30,54,91367,3,1.7,1
4040,34,9,104,92152,1,4.6,1
4041,57,32,44,90266,2,1.9,2
4042,45,19,40,95060,1,0.2,1
4043,29,3,190,92612,2,4.5,1
4044,49,23,64,94588,4,2.6,1
4045,36,11,9,90266,2,0.3,2
4046,57,31,38,94720,4,0.7,2
4047,25,0,72,94303,3,2.6,3
4048,43,17,82,94114,1,5.2,1
4049,27,2,48,90049,2,1.6,3
4050,54,28,82,94122,4,2.6,3
4051,53,26,14,94590,2,1,2
4052,55,29,162,93105,1,2.9,1
4053,43,19,54,94608,2,1.7,1
4054,35,11,90,94720,2,0,1
4055,59,34,64,94116,4,1.7,1
4056,42,18,65,93460,3,2.1,3
4057,51,25,113,91320,2,6.3,1
4058,57,32,38,90740,2,2.1,3
4059,39,15,65,92037,1,1.5,3
4060,53,27,39,91330,4,1.5,3
4061,31,6,174,93023,2,6.7,1
4062,33,3,59,91040,2,1.75,3
4063,38,14,43,95053,2,1.7,1
4064,47,21,24,94108,2,0.1,3
4065,63,39,50,94402,1,0,2
4066,44,19,68,94305,1,3.7,3
4067,61,37,61,94122,3,2,3
4068,52,28,21,94025,4,0.5,2
4069,59,34,21,95035,2,0.5,2
4070,56,32,31,94596,4,1.3,1
4071,58,33,70,94720,4,0.7,1
4072,30,6,25,94304,3,1,2
4073,42,17,78,92521,1,1,3
4074,51,27,19,92120,1,0.2,1
4075,60,35,23,94608,1,0.3,3
4076,30,4,40,90601,4,0.8,1
4077,49,23,22,92220,1,0.3,3
4078,26,0,71,92093,4,1.8,2
4079,36,12,58,91320,1,3.6,2
4080,65,40,75,90036,3,2.2,1
4081,27,0,40,90068,1,2,2
4082,60,35,155,92521,1,1.5,3
4083,32,6,83,90036,4,2.2,2
4084,46,20,99,94302,3,1.1,1
4085,60,36,59,94124,1,0,2
4086,28,2,53,94609,3,2.4,2
4087,50,26,11,93106,4,0.2,1
4088,52,28,179,94583,4,4.2,3
4089,29,-1,71,94801,2,1.75,3
4090,30,4,85,94234,4,2.1,3
4091,42,18,49,92717,3,2.1,3
4092,32,6,122,94025,2,1.3,1
4093,40,15,171,94539,2,3.3,1
4094,49,24,138,93111,2,2.2,2
4095,53,23,8,95616,4,0.4,3
4096,42,17,59,94105,4,0.4,1
4097,38,14,49,90740,3,2.8,1
4098,60,34,92,95670,2,2,1
4099,27,3,75,90032,4,0,1
4100,61,35,60,92831,1,2.8,2
4101,27,2,41,90254,2,1.7,2
4102,45,21,40,93460,3,0.6,2
4103,41,16,81,94305,2,0.4,1
4104,44,20,52,94143,1,0.8,3
4105,38,14,25,95616,4,1,1
4106,39,15,139,91801,1,3.4,1
4107,48,22,54,93106,1,1.2,2
4108,47,22,81,94123,1,2.9,1
4109,64,39,73,94025,3,2.2,1
4110,27,0,30,93107,4,1,3
4111,66,41,59,95617,3,2.4,1
4112,43,17,21,95351,3,1.5,1
4113,34,9,65,95014,3,0.7,2
4114,28,2,41,93118,3,1.1,2
4115,52,28,52,92126,4,0.1,3
4116,45,20,84,94131,4,1.1,2
4117,24,-2,135,90065,2,7.2,1
4118,39,14,18,92037,4,0.2,3
4119,40,16,34,93561,1,0.7,1
4120,30,5,85,92624,4,1.8,3
4121,49,23,23,94080,1,1.4,3
4122,53,27,65,91711,4,2.8,2
4123,56,30,195,90089,1,2.9,1
4124,50,24,40,93460,4,2.6,1
4125,53,29,141,90064,2,0.2,3
4126,60,34,95,94104,2,0.7,2
4127,58,33,23,90095,3,1.3,2
4128,43,19,82,95758,2,1.8,2
4129,46,21,53,93555,4,1.9,3
4130,29,3,10,91320,4,0.4,1
4131,56,30,75,91910,1,1.9,2
4132,48,23,23,94534,4,0.4,2
4133,61,36,133,90266,1,2.6,1
4134,41,17,129,94720,1,3.4,1
4135,35,11,85,92154,4,0.1,2
4136,48,23,168,95929,2,2.8,1
4137,43,19,83,92691,4,2,3
4138,37,12,52,93943,2,1.1,2
4139,47,22,114,95819,1,0.6,1
4140,29,3,81,95827,1,2.9,3
4141,63,38,32,94015,1,1.5,2
4142,43,19,63,94118,3,2.1,3
4143,57,32,70,90024,3,1.6,3
4144,55,31,20,94720,2,0.3,1
4145,47,23,138,91367,2,3.3,1
4146,58,34,63,94305,4,1.6,2
4147,53,28,85,95814,1,1.3,3
4148,59,35,180,96008,2,6.5,2
4149,46,22,80,95747,4,2,3
4150,41,15,53,93106,1,0.7,3
4151,46,20,72,92009,2,1.7,2
4152,44,18,123,95841,3,5.9,1
4153,44,18,91,91361,2,0.8,3
4154,50,26,148,94608,2,6.8,1
4155,51,25,163,94305,2,1.3,3
4156,55,30,28,90291,4,0.1,3
4157,37,12,193,92780,1,8.6,1
4158,34,10,22,94545,3,0.9,3
4159,59,34,74,92780,4,0.7,1
4160,45,20,70,94305,4,1.9,3
4161,30,4,11,95054,1,0.1,2
4162,32,8,61,94703,3,2.6,2
4163,61,37,41,94704,1,0.8,1
4164,54,28,108,94110,4,1.9,2
4165,35,10,23,90058,4,1.1,3
4166,63,38,135,91768,2,3.8,3
4167,66,40,30,95133,2,0.7,3
4168,48,24,144,94025,4,3.5,2
4169,60,34,139,95020,4,0.4,1
4170,41,17,143,90059,2,2.7,3
4171,31,7,44,93561,1,1.2,1
4172,58,31,49,94521,4,2.5,2
4173,67,42,75,90041,4,0.1,2
4174,35,9,43,93943,2,0.3,1
4175,40,14,59,91335,3,0.5,3
4176,42,17,154,93955,3,4.9,1
4177,44,18,75,95131,1,0.7,3
4178,47,23,75,93106,1,2.6,2
4179,59,35,88,91311,2,1.6,1
4180,29,3,91,94122,1,3.4,3
4181,36,6,11,92008,1,0.67,3
4182,47,22,22,90024,1,0.4,3
4183,55,29,49,92691,2,0.8,3
4184,41,17,140,94542,1,3.5,1
4185,51,25,99,90277,2,2.4,2
4186,26,2,82,91950,2,2.5,1
4187,33,9,10,90005,4,1,1
4188,30,5,109,94305,4,2.2,2
4189,30,4,45,90041,4,1.3,3
4190,45,19,93,91116,2,1.7,2
4191,40,16,89,95814,3,3.9,2
4192,42,15,39,91711,3,1,2
4193,50,26,21,91768,1,0.2,1
4194,62,37,31,95008,3,0.2,1
4195,63,37,31,95819,1,0.5,3
4196,43,19,52,95054,4,2.2,2
4197,49,25,13,95814,1,0.9,3
4198,51,25,21,90840,2,0.4,3
4199,61,36,50,96003,4,1.7,1
4200,43,19,81,90630,4,0.2,3
4201,43,19,74,94035,4,1.9,1
4202,61,36,89,93109,3,0.5,1
4203,35,9,82,95064,3,0.9,2
4204,59,33,88,93106,4,1.9,2
4205,40,16,61,91711,3,2.1,3
4206,61,36,139,95133,2,3.9,1
4207,48,23,29,93711,1,1.3,2
4208,37,11,51,93305,3,2.1,1
4209,56,32,58,95064,1,1.8,3
4210,35,9,21,91125,2,1.4,3
4211,35,8,43,95819,2,1.67,2
4212,40,16,104,94301,2,1.8,2
4213,50,23,9,94109,1,0.5,2
4214,49,25,39,91125,3,1.9,2
4215,46,22,89,94303,1,2.7,1
4216,64,40,21,94028,2,0.3,3
4217,60,35,173,90059,3,3.1,3
4218,45,21,29,95051,1,0.3,3
4219,52,27,43,94005,4,0.2,2
4220,58,34,30,90066,3,0.4,2
4221,54,30,39,94806,4,0.1,3
4222,48,22,83,90028,2,0.4,3
4223,51,25,58,93106,3,0.7,2
4224,53,26,8,94709,1,0.5,2
4225,57,27,39,95929,3,1,3
4226,43,18,204,91902,2,8.8,1
4227,37,13,45,94591,1,1.8,1
4228,32,7,111,90277,1,3.8,1
4229,34,10,83,95060,2,2,2
4230,54,24,83,94596,1,3,3
4231,62,36,115,92093,2,2.8,1
4232,56,32,60,93106,1,1.8,3
4233,39,15,53,94116,1,1.8,1
4234,32,7,134,95929,2,3.3,1
4235,50,24,91,93555,1,0.8,3
4236,27,1,91,92173,2,0.2,1
4237,37,12,128,91342,2,3.9,1
4238,60,34,78,90401,3,4.4,1
4239,43,19,161,92093,2,7.6,1
4240,62,36,60,92182,3,2.2,3
4241,39,14,161,95064,1,4.1,1
4242,34,9,40,95054,4,2,2
4243,46,21,68,94720,1,0.2,2
4244,46,22,74,94550,3,0.7,1
4245,51,26,55,92121,3,2,2
4246,44,20,145,90630,1,3.5,1
4247,60,35,24,94920,1,1.5,2
4248,65,39,10,90210,1,0.8,2
4249,58,33,138,90720,2,3.9,1
4250,37,12,63,91942,4,2.1,3
4251,52,28,54,90041,4,0.1,3
4252,42,16,62,95064,3,0.9,3
4253,54,29,81,91107,1,0.1,3
4254,54,28,61,90601,3,3,2
4255,51,27,68,91711,1,1.6,3
4256,59,35,78,90095,2,2.8,1
4257,41,17,165,91311,2,7.6,1
4258,43,17,48,95762,3,2.2,2
4259,52,26,155,92660,3,7.2,2
4260,52,26,158,94920,2,3.7,3
4261,57,31,52,94105,1,1.4,1
4262,53,28,18,92507,4,0.8,1
4263,58,33,42,92093,4,1.7,1
4264,59,33,18,94542,2,0.2,3
4265,57,31,40,94304,2,0.3,1
4266,27,2,44,93943,4,0.6,2
4267,42,16,11,94015,1,0.2,1
4268,52,26,194,91902,2,5.7,2
4269,49,23,108,95616,2,2.4,2
4270,47,23,12,92518,4,0.5,2
4271,45,19,19,93117,3,1.5,1
4272,25,1,150,92507,1,6.33,1
4273,47,22,89,92647,4,1.9,3
4274,44,19,83,95812,2,3.8,3
4275,30,3,79,91380,4,2,2
4276,63,38,102,95616,4,3.4,2
4277,50,24,155,92717,1,7.3,1
4278,40,16,138,92612,1,3.5,1
4279,56,31,51,92028,3,1.7,1
4280,39,15,80,94608,2,1.8,2
4281,42,18,135,95136,2,3.3,1
4282,28,1,34,94949,4,1.5,2
4283,26,0,195,92093,3,6.33,3
4284,58,32,62,91320,3,2.2,3
4285,38,13,173,94305,2,3.3,1
4286,23,-3,149,93555,2,7.2,1
4287,53,29,20,93955,1,0.2,1
